,index,Operator,WellType,WellNumber,OrderNumbers,Approval Date,County,LAT,LONG,PSI,BBLS,ZONE,year,month,day,time,well_count
8078,10294,BREITBURN OPERATING LP,2R,2-60,552700.0,4/15/2008,TEXAS,36.934186700000005,-101.6025034,"2,500","3,000",MORROW ,2008,4,15,2008-04-15,5145
8079,3433,MID-CON ENERGY OPERATING LLC,2D,31,552795.0,4/17/2008,CREEK,36.033793700000004,-96.594725,0,"20,000",ARBUCKLE,2008,4,17,2008-04-17,2698
8080,3651,ARROWHEAD ENERGY INC,2D,2-26,552797.0,4/17/2008,GARFIELD,36.5322745,-97.6961793,300,"10,000",ARBUCKLE,2008,4,17,2008-04-17,2699
8081,7082,BARTA ENTERPRISES,2D,6-2,552926.0,4/21/2008,PAYNE,36.0501847,-96.6905625,500,400,"PRUE, RED FORK",2008,4,21,2008-04-21,2700
8082,2220,CITATION OIL & GAS CORPORATION,2R,337,553125.0,4/24/2008,CARTER,34.1621198,-97.3587689,"1,500","3,000",PENNSYLVANIA,2008,4,24,2008-04-24,5146
8083,8732,KAHAN & ASSOCIATES INC,2D,6,553239.0,4/28/2008,SEMINOLE,35.2836589,-96.6690217,0,"8,500",2ND WILCOX,2008,4,28,2008-04-28,2701
8084,2228,CITATION OIL & GAS CORPORATION,2R,5-A,553523.0,5/5/2008,CARTER,34.4060869,-97.4362107,625,999,"DEESE, HOXBAR",2008,5,5,2008-05-05,5147
8085,10115,MERIT ENERGY COMPANY,2R,I-1,553524.0,5/5/2008,TEXAS,36.8261522,-101.6207167,"2,250","1,500",KEYES,2008,5,5,2008-05-05,5148
8086,3984,CHAPARRAL ENERGY LLC,2D,22,553522.0,5/5/2008,GARVIN,34.7164394,-97.434708,"1,135","3,500",PERMIAN,2008,5,5,2008-05-05,2702
8087,8930,MACK ENERGY CO,2R,97,553618.0,5/6/2008,STEPHENS,34.4623448,-97.6091954,"2,800","2,500",PENNSLYVANIA,2008,5,6,2008-05-06,5149
8088,4579,SHARBER BILLY JACK OPERATING LLC,CDW,1,553770.0,5/9/2008,HUGHES,35.2728492,-96.1922337,750,"5,000","ARBUCKLE, WILCOX ",2008,5,9,2008-05-09,142
8089,296,COMANCHE EXPLORATION CO LLC,2D,1-5,554199.0,5/16/2008,BLAINE,35.8935357,-98.505596,"3,000","10,000",ELGIN,2008,5,16,2008-05-16,2703
8090,4586,CONTINENTAL RESOURCES INC,2D,3-9,554196.0,5/16/2008,HUGHES,35.0013146,-96.24961429999999,"2,200","10,000",CROMWELL,2008,5,16,2008-05-16,2704
8091,10127,BREITBURN OPERATING LP,2R,9-8,554408.0,5/22/2008,TEXAS,36.9156648,-101.61527209999998,"2,500","3,000",MORROW ,2008,5,22,2008-05-22,5150
8092,10397,MERIT ENERGY COMPANY,2R,C-2,554415.0,5/22/2008,TEXAS,36.833215100000004,-101.62522659999999,"2,250","2,500",MORROW ,2008,5,22,2008-05-22,5151
8093,5259,EQUAL ENERGY US INC,2D,3,554411.0,5/22/2008,LINCOLN,35.6812885,-96.8585189,"1,500","75,000",ARBUCKLE,2008,5,22,2008-05-22,2705
8094,8716,KAY PRODUCTION COMPANY INC,2D,1-8,554407.0,5/22/2008,SEMINOLE,35.1792169,-96.5971053,"1,000","5,000",CROMWELL,2008,5,22,2008-05-22,2706
8095,4442,NEW DOMINION LLC,2D,1,554410.0,5/22/2008,HUGHES,35.2291825,-96.2519603,500,"5,000",CROMWELL,2008,5,22,2008-05-22,2707
8096,10295,BREITBURN OPERATING LP,2R,41-1,554413.0,5/22/2008,TEXAS,36.8758901,-101.63798409999998,"2,500","5,000",MORROW,2008,5,22,2008-05-22,5152
8097,6567,NEW DOMINION LLC,2D,1,554409.0,5/22/2008,OKLAHOMA,35.404017200000006,-97.4385175,"1,000","100,000","ARBUCKLE, REAGAN, SIMPSON, VIOLA",2008,5,22,2008-05-22,2708
8098,3788,BLUE STAR ENERGY INC,2D,1,554494.0,5/27/2008,GARVIN,34.6218932,-97.28768609999999,"1,200","2,000","HOXBAR, UNKNOWN FORMATION",2008,5,27,2008-05-27,2709
8099,10193,BREITBURN OPERATING LP,2R,15-3,554800.0,5/30/2008,TEXAS,36.9272836,-101.5846894,"2,500","3,000",MORROW ,2008,5,30,2008-05-30,5153
8100,5966,PEARSAIL JARRETT,2R,D5-7,554799.0,5/30/2008,NOWATA,36.7700607,-95.61692059999999,345,100,BARTLESVILLE,2008,5,30,2008-05-30,5154
8101,244,CHAPARRAL ENERGY LLC,2R,1531,554893.0,6/4/2008,BEAVER,36.5529386,-100.8974633,"2,000","2,000",MORROW ,2008,6,4,2008-06-04,5155
8102,5972,HARPER JOE HOWARD dba J H FIELD SERVICE,2R,4,554896.0,6/4/2008,NOWATA,36.6899651,-95.6091536,400,500,BARTLESVILLE,2008,6,4,2008-06-04,5156
8103,8216,ANADARKO WATER RESOURCE MGMT LLC,CDW,1-10,554892.0,6/4/2008,ROGER MILLS,35.6784208,-99.4430552,"2,000","7,000",BROWN DOLOMITE,2008,6,4,2008-06-04,143
8104,4589,SABER INDUSTRIES LP,CDW,1,555135.0,6/10/2008,HUGHES,34.8482474,-96.267616,"2,000","50,000",ARBUCKLE,2008,6,10,2008-06-10,144
8105,10422,RED RIVER PETROLEUM INC,2D,1,555134.0,6/10/2008,TILLMAN,34.336608700000006,-98.9651148,750,"1,000",SWASTIKA,2008,6,10,2008-06-10,2710
8106,5235,E O K OPERATING LLC,2R,2,555158.0,6/11/2008,LINCOLN,35.7875461,-97.1299246,750,"10,000",HUNTON,2008,6,11,2008-06-11,5157
8107,7972,PHOENIX OIL & GAS INC,2R,W18,555144.0,6/11/2008,POTTAWATOMIE,35.062633700000006,-96.8888579,0,"5,000",WILCOX,2008,6,11,2008-06-11,5158
8108,4892,XANADU EXPLORATION COMPANY,2D,1,555157.0,6/11/2008,KAY,36.9802891,-97.1188122,500,"2,000","LAYTON, STALKNAKER",2008,6,11,2008-06-11,2711
8109,6029,NBI SERVICES INC,2R,W-8,555154.0,6/11/2008,NOWATA,36.7908245,-95.5817646,400,"1,000",BARTLESVILLE,2008,6,11,2008-06-11,5159
8110,6023,NBI SERVICES INC,2R,W-1,555150.0,6/11/2008,NOWATA,36.7933062,-95.583179,400,"1,000",BARTLESVILLE,2008,6,11,2008-06-11,5160
8111,6027,NBI SERVICES INC,2R,W-5,555153.0,6/11/2008,NOWATA,36.7917883,-95.5813729,400,"1,000",BARTLESVILLE,2008,6,11,2008-06-11,5161
8112,6030,NBI SERVICES INC,2R,W-9,555155.0,6/11/2008,NOWATA,36.7908364,-95.5803645,400,"1,000",BARTLESVILLE,2008,6,11,2008-06-11,5162
8113,6025,NBI SERVICES INC,2R,W-3,555152.0,6/11/2008,NOWATA,36.79332279999999,-95.5803795,400,"1,000",BARTLESVILLE,2008,6,11,2008-06-11,5163
8114,6024,NBI SERVICES INC,2R,W-2,555151.0,6/11/2008,NOWATA,36.7933145,-95.5817792,400,"1,000",BARTLESVILLE,2008,6,11,2008-06-11,5164
8115,5646,ENERGYQUEST II LLC,2R,9-4,555304.0,6/13/2008,MURRAY,34.5490044,-97.0820032,"1,000","5,000","MCLISH, OIL CREEK",2008,6,13,2008-06-13,5165
8116,4890,CHAPARRAL ENERGY LLC,2D,4,555492.0,6/17/2008,KAY,36.817274100000006,-96.76522940000001,0,"3,500",ARBUCKLE,2008,6,17,2008-06-17,2712
8117,6238,BELPORT OIL INC,2D,13-1,555494.0,6/17/2008,NOWATA,36.7323624,-95.76196230000001,200,200,BARTLESVILLE,2008,6,17,2008-06-17,2713
8118,742,MACK ENERGY CO,2R,36,555491.0,6/17/2008,CARTER,34.4170098,-97.44724740000001,886,"1,500","COUNTY LINE, TATUMS",2008,6,17,2008-06-17,5166
8119,6257,COUNTY LINE STRIPPER WELLS LLC,2R,I-N2.5,555749.0,6/23/2008,NOWATA,36.5988726,-95.4864895,187,300,BARTLESVILLE,2008,6,23,2008-06-23,5167
8120,8189,AARON OIL COMPANY INC,2D,1-21,555748.0,6/23/2008,POTTAWATOMIE,35.2446111,-96.87830340000001,"1,000","16,000",ARBUCKLE,2008,6,23,2008-06-23,2714
8121,747,MACK ENERGY CO,2R,32,555747.0,6/23/2008,CARTER,34.4188203,-97.45379720000001,"1,145","1,500","HOXBAR, TATUM",2008,6,23,2008-06-23,5168
8122,2699,THOMAS EXPLORATION COMPANY,2D,1,555745.0,6/23/2008,CREEK,35.7958344,-96.2864345,0,"1,000","MISENER, MISSISSIPPI, WILCOX",2008,6,23,2008-06-23,2715
8123,5852,DONRAY PETROLEUM LLC,2D,1,555923.0,6/27/2008,NOBLE,36.490763799999996,-97.4290381,300,"12,000",TONKAWA,2008,6,27,2008-06-27,2716
8124,6790,WATKINS J L,2D,2-1,555922.0,6/27/2008,OKMULGEE,35.725251799999995,-96.0138705,500,"1,000","BARTLESVILLE, BOOCH",2008,6,27,2008-06-27,2717
8125,6943,MICKALSON OPERATING COMPANY,2R,10-1,555926.0,6/27/2008,PAWNEE,36.2037406,-96.55152530000001,300,500,SKINNER,2008,6,27,2008-06-27,5169
8126,5214,BLUE DOLPHIN PRODUCTION LLC,2R,1,556058.0,6/30/2008,LINCOLN,35.75166420000001,-96.89989770000001,"2,100","2,000",RED FORK,2008,6,30,2008-06-30,5170
8127,24,CHESAPEAKE OPERATING LLC,2D,1-32,556249.0,7/3/2008,ALFALFA,36.693246,-98.184626,"1,500","50,000",ARBUCKLE,2008,7,3,2008-07-03,2718
8128,6924,MID-CON ENERGY OPERATING LLC,2R,36,556244.0,7/3/2008,PAWNEE,36.276881599999996,-96.48498670000001,0,"1,500","PINK, SKINNER",2008,7,3,2008-07-03,5171
8129,2484,STERLING PROPERTIES INC,2D,1,556240.0,7/3/2008,COMANCHE,34.6007005,-98.2727017,325,400,GRANITE WASH,2008,7,3,2008-07-03,2719
8130,6826,MID-CON ENERGY OPERATING LLC,2R,46,556239.0,7/3/2008,PAWNEE,36.2858933,-96.4738157,500,"1,100",SKINNER,2008,7,3,2008-07-03,5172
8131,5752,SHARBER BILLY JACK OPERATING LLC,2D,4,556242.0,7/3/2008,NOBLE,36.3083571,-97.4130825,15,100,SAMS,2008,7,3,2008-07-03,2720
8132,4481,C & C TANK TRUCK SERVICE INC,CDW,5,556245.0,7/3/2008,HUGHES,35.2002178,-96.146896,"1,000","3,000",CROMWELL,2008,7,3,2008-07-03,145
8133,2234,CITATION OIL & GAS CORPORATION,2R,139,556433.0,7/9/2008,CARTER,34.373438,-97.39775859999999,"1,500",800,DEESE,2008,7,9,2008-07-09,5173
8134,10455,GRAND RESOURCES INC,2R,29,556429.0,7/9/2008,TULSA,36.306527100000004,-95.94878979999999,300,"1,000",BARTLESVILLE,2008,7,9,2008-07-09,5174
8135,5853,RANGE PRODUCTION COMPANY LLC,2D,1,556434.0,7/9/2008,NOBLE,36.555761,-97.2905553,"2,000","40,000",ARBUCKLE,2008,7,9,2008-07-09,2721
8136,5547,SOUTHERN RESOURCES INC,2D,1,556432.0,7/9/2008,MCCLAIN,35.0704917,-97.378412,"1,000","2,500",MARSHALL,2008,7,9,2008-07-09,2722
8137,2448,LINN OPERATING INC,2D,2-10,556629.0,7/14/2008,COAL,34.7445691,-96.23238549999999,"2,500","50,000",ARBUCKLE,2008,7,14,2008-07-14,2723
8138,5287,BOBWHITE PRODUCTION CO INC,2RSI,1,800120.0,7/17/2008,LOGAN,35.7746845,-97.2566081,,,LAYTON,2008,7,17,2008-07-17,47
8139,6956,BSO INC,2D,3,556891.0,7/18/2008,PAWNEE,36.2255213,-96.5205439,500,500,BARTLESVILLE,2008,7,18,2008-07-18,2724
8140,5685,SMITH VERNON C,2R,W-195,556889.0,7/18/2008,MUSKOGEE,35.7285831,-95.4080195,550,500,DUTCHER,2008,7,18,2008-07-18,5175
8141,8409,COOK KELLY OIL LLC,2D,2,556892.0,7/18/2008,SEMINOLE,35.1284669,-96.4770461,0,750,CROMWELL,2008,7,18,2008-07-18,2725
8142,8223,LONG PRODUCTION LLC,2R,K-7,556962.0,7/21/2008,ROGERS,36.587968100000005,-95.4646446,140,75,BARTLESVILLE,2008,7,21,2008-07-21,5176
8143,9858,CITATION OIL & GAS CORPORATION,2R,4-2211,557011.0,7/22/2008,STEPHENS,34.3323323,-97.7330027,432,"3,000",LOCO,2008,7,22,2008-07-22,5177
8144,6518,NORTH STAR EXPLORATION COMPANY,2D,1-5,557432.0,7/29/2008,OKLAHOMA,35.4585461,-97.2139489,"1,500","2,000",HUNTON,2008,7,29,2008-07-29,2726
8145,4302,PALM OIL & GAS COMPANY,2D,1,557435.0,7/29/2008,GRANT,36.8016521,-97.49131700000001,300,"1,000",LAYTON,2008,7,29,2008-07-29,2727
8146,8140,ONSHORE ROYALTIES LLC,2R,1,557433.0,7/29/2008,POTTAWATOMIE,35.331573399999996,-96.9372929,"1,500","2,000",SKINNER,2008,7,29,2008-07-29,5178
8147,8065,NITRO PETROLEUM INC,2D,1,557519.0,7/30/2008,POTTAWATOMIE,35.3701468,-96.7812411,"1,000","2,500",WILCOX,2008,7,30,2008-07-30,2728
8148,10297,BREITBURN OPERATING LP,2R,11-3,557664.0,8/5/2008,TEXAS,36.914878200000004,-101.66598940000002,"2,500","5,000",MORROW ,2008,8,5,2008-08-05,5179
8149,10296,BREITBURN OPERATING LP,2R,255,557665.0,8/5/2008,TEXAS,36.904359299999996,-101.5885508,"2,500","5,000",MORROW ,2008,8,5,2008-08-05,5180
8150,9565,POORBOY OIL INC,2D,2,557878.0,8/11/2008,STEPHENS,34.3803164,-97.6927595,400,300,PERMIAN,2008,8,11,2008-08-11,2729
8151,2236,CITATION OIL & GAS CORPORATION,2R,2-5,557885.0,8/11/2008,CARTER,34.3678701,-97.39356020000001,"1,400",800,DEESE,2008,8,11,2008-08-11,5181
8152,2209,CITATION OIL & GAS CORPORATION,2R,61-11,557884.0,8/11/2008,CARTER,34.4551948,-97.47525279999999,"1,650","3,000",TATUM,2008,8,11,2008-08-11,5182
8153,10764,KAISER FARMS,2D,3,557877.0,8/11/2008,WASHINGTON,36.778201,-95.9268872,200,300,BARTLESVILLE,2008,8,11,2008-08-11,2730
8154,5391,MCMILLIN C C & COMPANY INC,2R,1,557886.0,8/11/2008,LOGAN,36.1574009,-97.40035350000001,800,"1,000",PERRY,2008,8,11,2008-08-11,5183
8155,1998,CITATION OIL & GAS CORPORATION,2R,I-4A,557883.0,8/11/2008,CARTER,34.19599470000001,-97.45794129999999,690,"2,000",HEALDTON,2008,8,11,2008-08-11,5184
8156,10661,TREY RESOURCES INC,2D,20-1SW,557882.0,8/11/2008,WAGONER,35.846107,-95.4285748,600,"7,500",ARBUCKLE,2008,8,11,2008-08-11,2731
8157,5434,MID-CON ENERGY OPERATING LLC,2R,1-12,557887.0,8/11/2008,LOVE,34.0537732,-97.35508440000001,"2,500","2,500",DEESE,2008,8,11,2008-08-11,5185
8158,6255,SHELTON OIL COMPANY LLC,2D,18,557881.0,8/11/2008,NOWATA,36.7189456,-95.5505012,280,350,BARTLESVILLE,2008,8,11,2008-08-11,2732
8159,9577,POORBOY OIL INC,2D,8,557879.0,8/11/2008,STEPHENS,34.377596200000006,-97.69164040000001,400,300,PERMIAN,2008,8,11,2008-08-11,2733
8160,5668,SOUTHERN RESOURCES INC,2D,1,558111.0,8/15/2008,MURRAY,34.5048576,-97.06754140000001,"1,500","2,500",BROMIDE,2008,8,15,2008-08-15,2734
8161,2237,CITATION OIL & GAS CORPORATION,2R,40-21,558109.0,8/15/2008,CARTER,34.462910799999996,-97.4841469,"1,650","3,000","PENNINGTON, TATUM ",2008,8,15,2008-08-15,5186
8162,276,TRIGGER'S DISPOSAL LLC,CDW,1,558168.0,8/15/2008,BECKHAM,35.2705833,-99.40244440000001,"2,000","10,000",BROWN DOLOMITE,2008,8,15,2008-08-15,146
8163,10660,TREY RESOURCES INC,2D,20-1SW,558235.0,8/19/2008,WAGONER,35.842324299999994,-95.5206314,700,"7,500",ARBUCKLE,2008,8,19,2008-08-19,2735
8164,10659,TREY RESOURCES INC,2D,18-1SW,558234.0,8/19/2008,WAGONER,35.864217100000005,-95.44560030000001,500,"7,500",ARBUCKLE,2008,8,19,2008-08-19,2736
8165,3721,CHEROKEE ROYALTIES & MINERALS INC,2D,1,558277.0,8/20/2008,GARVIN,34.735799,-97.1522242,600,750,"MCLISH, OIL CREEK",2008,8,20,2008-08-20,2737
8166,5836,GLM ENERGY INC,2R,1,558449.0,8/22/2008,NOBLE,36.493373,-97.2610833,800,"8,000",MISSISSIPPI,2008,8,22,2008-08-22,5187
8167,10298,BREITBURN OPERATING LP,2R,38-3,558448.0,8/22/2008,TEXAS,36.8795934,-101.6423322,"2,500","5,000",MORROW ,2008,8,22,2008-08-22,5188
8168,6611,WASSON BILLY C,2D,1,558641.0,8/27/2008,OKMULGEE,35.7112734,-95.7780809,0,100,BOOCH,2008,8,27,2008-08-27,2738
8169,815,CITATION OIL & GAS CORPORATION,2R,55,558699.0,8/28/2008,CARTER,34.375251399999996,-97.39886800000001,"1,400",800,PENNSYLVANIA,2008,8,28,2008-08-28,5189
8170,9605,POORBOY OIL INC,2D,17,558884.0,9/2/2008,STEPHENS,34.3775961,-97.692734,0,300,PERMIAN,2008,9,2,2008-09-02,2739
8171,4846,LINN OPERATING INC,2R,10-2,559046.0,9/4/2008,KAY,36.984176700000006,-97.2134934,100,"5,000",MISSISSIPPI CHAT,2008,9,4,2008-09-04,5190
8172,1745,SPIGNER DEBRA,2D,5,559047.0,9/4/2008,CARTER,34.436513399999995,-97.4214595,280,250,MARKHAM,2008,9,4,2008-09-04,2740
8173,10523,GRAND RESOURCES INC,2R,34,558985.0,9/4/2008,TULSA,36.297459100000005,-95.9497768,0,"1,000","CUSHING, TUCKER",2008,9,4,2008-09-04,5191
8174,648,CITATION OIL & GAS CORPORATION,2R,12-6,559145.0,9/8/2008,CARTER,34.4768607,-97.5501372,"1,500","4,000","DEESE, GOODWIN",2008,9,8,2008-09-08,5192
8175,583,MACK ENERGY CO,2R,23,559146.0,9/8/2008,CARTER,34.420630700000004,-97.45161540000001,"1,087","1,500","HOXBAR, PENN, TATUMS",2008,9,8,2008-09-08,5193
8176,6974,BROWN ALAN L,2R,2-A,559148.0,9/8/2008,PAWNEE,36.3811322,-96.5398146,500,"2,000",HOMINY ,2008,9,8,2008-09-08,5194
8177,5631,ATCHLEY RESOURCES INC,2R,A1,559147.0,9/8/2008,MURRAY,34.5128152,-97.1149081,750,400,PENNSYLVANIA,2008,9,8,2008-09-08,5195
8178,7476,CLARITA OPERATING LLC,CDW,8,559229.0,9/9/2008,PONTOTOC,34.87343320000001,-96.8435149,"1,000","15,000","ARBUCKLE, MCLISH ",2008,9,9,2008-09-09,147
8179,119,SNYDER PARTNERS,CDW,1,559356.0,9/11/2008,BEAVER,36.9886088,-100.66358340000001,"2,000","6,000",KANSAS CITY,2008,9,11,2008-09-11,148
8180,357,SHERIDAN PRODUCTION COMPANY LLC,2R,38-1,559357.0,9/11/2008,CADDO,35.1835434,-98.1063782,"2,000","3,000",MARCHAND,2008,9,11,2008-09-11,5196
8181,7139,MID-CON ENERGY OPERATING LLC,2R,2,559512.0,9/15/2008,PAYNE,36.0169748,-97.1788773,"1,200","1,500",BARTLESVILLE,2008,9,15,2008-09-15,5197
8182,4547,SOUTHERN RESOURCES INC,2D,1-22,559554.0,9/15/2008,HUGHES,35.1502974,-96.1346856,"1,200","1,000",GILCREASE,2008,9,15,2008-09-15,2741
8183,7132,MID-CON ENERGY OPERATING LLC,2R,4,559510.0,9/15/2008,PAYNE,36.0167397,-97.1855166,500,"1,200",BARTLESVILLE,2008,9,15,2008-09-15,5198
8184,7131,MID-CON ENERGY OPERATING LLC,2R,3,559509.0,9/15/2008,PAYNE,36.017041,-97.1899829,"1,200","1,500",BARTLESVILLE,2008,9,15,2008-09-15,5199
8185,7134,MID-CON ENERGY OPERATING LLC,2D,1,559511.0,9/15/2008,PAYNE,36.016088399999994,-97.1822245,"1,200","1,500",BARTLESVILLE,2008,9,15,2008-09-15,2742
8186,5441,MID-CON ENERGY OPERATING LLC,2R,3-12,559507.0,9/15/2008,LOVE,34.0547299,-97.3627678,"2,500","2,500",DEESE,2008,9,15,2008-09-15,5200
8187,6676,FIREHOUSE ENERGY LLC,2D,1,559503.0,9/15/2008,OKMULGEE,35.767681200000006,-95.89241209999999,300,75,SENORA ,2008,9,15,2008-09-15,2743
8188,5433,MID-CON ENERGY OPERATING LLC,2R,4,559505.0,9/15/2008,LOVE,34.0510546,-97.34523829999999,"2,500","2,500",DEESE,2008,9,15,2008-09-15,5201
8189,5431,MID-CON ENERGY OPERATING LLC,2R,A-1,559673.0,9/18/2008,LOVE,34.0620316,-97.36277199999999,"2,500","2,500",DEESE,2008,9,18,2008-09-18,5202
8190,4331,PULLERS OIL COMPANY LLC,2D,1,559828.0,9/22/2008,GRANT,36.7776146,-97.5080876,500,"15,000",ARBUCKLE,2008,9,22,2008-09-22,2744
8191,4320,D & J OIL COMPANY INC,2D,1-6,559830.0,9/22/2008,GRANT,36.7538537,-97.9934477,"2,500","7,500",ARBUCKLE,2008,9,22,2008-09-22,2745
8192,5229,EQUAL ENERGY US INC,2D,1,559897.0,9/24/2008,LINCOLN,35.7108764,-96.7949718,"1,500","75,000",ARBUCKLE,2008,9,24,2008-09-24,2746
8193,5445,MID-CON ENERGY OPERATING LLC,2R,1-2,560054.0,9/26/2008,LOVE,34.0620914,-97.3714915,"2,500","2,500",DEESE,2008,9,26,2008-09-26,5203
8194,271,WICHITA WATER LLC,CDW,3,560130.0,9/30/2008,BECKHAM,35.271532,-99.85162270000001,"1,500","10,000","BROWN DOLOMITE, ERICK LIME,  GRANITE WASH, HOXBAR",2008,9,30,2008-09-30,149
8195,779,CITATION OIL & GAS CORPORATION,2R,27,560344.0,10/3/2008,CARTER,34.3847621,-97.4037624,"1,400",800,DEESE,2008,10,3,2008-10-03,5204
8196,11033,SANDRIDGE EXPLORATION & PRODUCTION LLC,2D,1-11,560346.0,10/3/2008,WOODS,36.8316379,-99.1006627,400,"40,000",ARBUCKLE,2008,10,3,2008-10-03,2747
8197,1507,MACK ENERGY CO,2R,66,560472.0,10/7/2008,CARTER,34.4061085,-97.4405965,806,"1,500","COUNTY LINE, TATUMS",2008,10,7,2008-10-07,5205
8198,10665,TREY RESOURCES INC,2D,14-2SW,560475.0,10/7/2008,WAGONER,35.85677329999999,-95.46860500000001,600,"7,500",ARBUCKLE,2008,10,7,2008-10-07,2748
8199,10664,TREY RESOURCES INC,2D,16-1SW,560476.0,10/7/2008,WAGONER,35.867362,-95.4016561,600,"7,500",ARBUCKLE,2008,10,7,2008-10-07,2749
8200,6794,WN OPERATING INC,2D,18,560512.0,10/8/2008,OKMULGEE,35.721193299999996,-95.8156702,300,"1,000",WILCOX,2008,10,8,2008-10-08,2750
8201,1174,CITATION OIL & GAS CORPORATION,2R,9-25,560575.0,10/9/2008,CARTER,34.2400691,-97.5124223,600,"2,800",HEALDTON,2008,10,9,2008-10-09,5206
8202,3580,URBAN OIL & GAS GROUP LLC,2R,5-2,560578.0,10/9/2008,ELLIS,36.1470897,-99.51753599999999,"3,000","3,000",COTTAGE GROVE,2008,10,9,2008-10-09,5207
8203,8734,CIRCLE 9 RESOURCES LLC,2D,1-27,560697.0,10/13/2008,SEMINOLE,35.3920935,-96.7596264,"1,000","60,000",ARBUCKLE,2008,10,13,2008-10-13,2751
8204,10663,TREY RESOURCES INC,2D,12-1SW,560698.0,10/13/2008,WAGONER,35.8785466,-95.44652690000001,535,"7,500",ARBUCKLE,2008,10,13,2008-10-13,2752
8205,4559,ATCHLEY RESOURCES INC,2R,3,560823.0,10/15/2008,HUGHES,35.1329037,-96.4023603,"1,000",300,BOOCH,2008,10,15,2008-10-15,5208
8206,8087,PHOENIX OIL & GAS INC,2D,33-2A,560820.0,10/15/2008,POTTAWATOMIE,35.0351718,-96.7836219,200,"12,000",2ND WILCOX,2008,10,15,2008-10-15,2753
8207,5667,007 OPERATING LLC,2D,2,560821.0,10/15/2008,MURRAY,34.4888495,-97.0409767,840,"1,200","MCLISH, VIOLA  ",2008,10,15,2008-10-15,2754
8208,10299,BREITBURN OPERATING LP,2R,8-10,560822.0,10/15/2008,TEXAS,36.9252159,-101.6330444,"2,500","3,000",MORROW ,2008,10,15,2008-10-15,5209
8209,4560,ATCHLEY RESOURCES INC,2R,7,560824.0,10/15/2008,HUGHES,35.127460600000006,-96.3980809,"1,000",300,BOOCH,2008,10,15,2008-10-15,5210
8210,4544,ATCHLEY RESOURCES INC,2R,5,561073.0,10/21/2008,HUGHES,35.1256999,-96.42224250000001,"1,000",200,BOOCH,2008,10,21,2008-10-21,5211
8211,7563,CANTRELL ROBERT R,2D,2,561072.0,10/21/2008,PONTOTOC,34.8242021,-96.6573953,"1,000","10,000",HUNTON,2008,10,21,2008-10-21,2755
8212,9033,CITATION OIL & GAS CORPORATION,2R,142,571042.0,10/22/2008,STEPHENS,34.407844299999994,-97.58297840000002,"2,800","2,500",SIMS,2008,10,22,2008-10-22,5212
8213,5430,MID-CON ENERGY OPERATING LLC,2R,1-6,561455.0,10/24/2008,LOVE,34.05833629999999,-97.34575770000001,"2,500","2,500",DEESE,2008,10,24,2008-10-24,5213
8214,273,MAYFIELD SWD LLC,CDW,1-2,561309.0,10/24/2008,BECKHAM,35.3746761,-99.8179343,"2,000","5,000",BROWN DOLOMITE,2008,10,24,2008-10-24,150
8215,10744,GLORY OIL COMPANY LLC,2D,11-0,561308.0,10/24/2008,WASHINGTON,36.888861600000006,-95.9353661,"2,000","5,000",BROWN DOLOMITE,2008,10,24,2008-10-24,2756
8216,2216,CITATION OIL & GAS CORPORATION,2R,46-9,1501600002.0,10/28/2008,CARTER,34.4580074,-97.48740699999999,"1,650","3,000","PENNINGTON, TATUM ",2008,10,28,2008-10-28,5214
8217,3427,RAINBOW OILWELL SERVICE INC,2R,3,561457.0,10/28/2008,CREEK,35.677983700000006,-96.51966469999999,500,500,DUTCHER,2008,10,28,2008-10-28,5215
8218,10386,CHAPARRAL ENERGY LLC,2R,5,561476.0,10/29/2008,TEXAS,36.7241033,-101.95768829999999,"2,000","4,000",MORROW,2008,10,29,2008-10-29,5216
8219,11015,KAISER-FRANCIS OIL COMPANY,2R,4,561478.0,10/29/2008,WOODS,36.4469108,-98.6328441,"3,000","1,000",HUNTON,2008,10,29,2008-10-29,5217
8220,10201,HEAT WAVES HOT OIL SERVICE LLC,CDW,1-7,561540.0,10/30/2008,TEXAS,36.765928100000004,-101.6499782,950,"3,000",MARMATON CHEROKEE  ST. LOUIS,2008,10,30,2008-10-30,151
8221,3373,DENHAM DANNY D,2R,4,561725.0,11/3/2008,CREEK,35.9074136,-96.22287320000001,500,"1,000",BURGESS,2008,11,3,2008-11-03,5218
8222,785,CITATION OIL & GAS CORPORATION,2R,13,562114.0,11/12/2008,CARTER,34.386567799999995,-97.4060566,"1,400",800,DEESE,2008,11,12,2008-11-12,5219
8223,3712,MERIT ENERGY COMPANY,2D,E-13S,562112.0,11/12/2008,GARVIN,34.767865500000006,-97.61457370000001,"1,000","6,000",PERMIAN,2008,11,12,2008-11-12,2757
8224,604,CITATION OIL & GAS CORPORATION,2R,8-2,562111.0,11/12/2008,CARTER,34.480489299999995,-97.5457622,"1,500","4,000","DEESE, GOODWIN",2008,11,12,2008-11-12,5220
8225,8488,MID-CON ENERGY OPERATING LLC,2R,2-31,562129.0,11/13/2008,SEMINOLE,35.381163799999996,-96.70724659999999,"1,500","2,000",EARLSBORO,2008,11,13,2008-11-13,5221
8226,9878,BULLET ENERGY SERVICES LLC,CDW,1,562130.0,11/13/2008,STEPHENS,34.6367102,-97.7771063,"1,050","10,000",PONTOTOC,2008,11,13,2008-11-13,152
