API#,Operator,Operator ID,WellType,WellName,WellNumber,OrderNumbers,Approval Date,County,Sec,Twp,Rng,QQQQ,LAT,LONG,PSI,BBLS,ZONE,,,
3514720602,GATEWAY RESOURCES USA INC,18192,2R,ELIZABETH SARCOXIE,W-20,52812,9/18/1963,WASHINGTON,24,26N,12E,SW NE SE,36.7178350,-95.9744687,NA,NA,BARTLESVILLE,,,
3514720623,BULLSEYE OPERATING LLC,21976,2D,DANNY LEMMONS,1,542057,7/20/2007,WASHINGTON,13,28N,13E,NE SW SE,36.9048488,-95.8681686,300,"1,000",ARBUCKLE,,,
3514720640,BRATCO OPERATING COMPANY INC,20347,2D,IMA TYLER,1 SWD,120750,4/19/1976,WASHINGTON,7,26N,14E,NE NW NE,36.7557500,-95.8511667,100,500,BURGESS,,,
3514720666,PERFORMANCE OPERATING COMPANY LLC,22659,2D,CATO - WOODALL,1-S,571636,11/19/2009,WASHINGTON,30,28N,14E,NE SE SE,36.8751503,-95.8470864,300,"2,000",ARBUCKLE,,,
3514720715,BRATCO OPERATING COMPANY INC,20347,2R,JOHNSON,11-W,28456,4/19/1954,WASHINGTON,14,27N,13E,N2 N2 NE NW,36.8293097,-95.8920239,NA,NA,BARTLESVILLE,,,
3514720726,FINNEY KYLER A dba FINNEY OIL CO,23134,2R,EMMA,CW2,55190,5/14/1964,WASHINGTON,18,29N,14E,S2   S2   SW SE,36.9855024,-95.8292534,NA,NA,BARTLESVILLE,,,
3514720748,BRCHAN VENTURES LLC,21503,2D,BURROWS -2,B-27-H,543619,8/30/2007,WASHINGTON,31,28N,14E,SE NE SW,36.8629543,-95.8547515,300,"1,000",BARTLESVILLE,,,
3514720823,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,WI-27,1406460020,2/3/2015,WASHINGTON,19,27N,14E,NW SW SE SW,36.8021856,-95.8577317,600,"1,000",BARTLESVILLE,,,
3514720857,BRATCO OPERATING COMPANY INC,20347,2R,SQUIRREL,B-5W,134129,9/19/1977,WASHINGTON,7,26N,14E,CN2  NW,36.7550382,-95.8584347,400,100,BARTLESVILLE,,,
3514720858,BRATCO OPERATING COMPANY INC,20347,2R,SQUIRREL,B-6W,134129,9/19/1977,WASHINGTON,7,26N,14E,CS2  NW,36.7514126,-95.8584234,400,100,BARTLESVILLE,,,
3514720859,BRATCO OPERATING COMPANY INC,20347,2R,SQUIRREL,B-8W,134129,9/19/1977,WASHINGTON,7,26N,14E,NW NE SW,36.7495274,-95.8561649,400,100,BARTLESVILLE,,,
3514720869,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,36,371513,2/1/1993,WASHINGTON,20,27N,14E,NE NW SW NW,36.8110289,-95.8434245,350,150,DEWEY,,,
3514720889,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,39,371514,2/1/1993,WASHINGTON,20,27N,14E,SE NW SW NW,36.8096830,-95.8434302,350,150,DEWEY,,,
3514720893,ENDEAVOR ENERGY RESOURCES LP,20857,2R,EMMITT LONGBONE,3-A,336294,3/6/1989,WASHINGTON,18,27N,14E,SW NE NE,36.8266088,-95.8482571,400,150,BARTLESVILLE,,,
3514720895,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,42,371515,2/1/1993,WASHINGTON,20,27N,14E,NE SW NW NW,36.8124297,-95.8434185,350,150,DEWEY,,,
3514721009,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER   B,WI-62,1406460021,4/1/2015,WASHINGTON,17,27N,14E,NW SW NW SW ,36.8198430,-95.8447700,600,"1,000",BARTLESVILLE,,,
3514721011,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER   B,60,317033,9/22/1987,WASHINGTON,18,27N,14E,NW SW NE SE,36.8194703,-95.8493240,400,100,BARTLESVILLE,,,
3514721012,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER  B,61,317034,9/22/1987,WASHINGTON,18,27N,14E,NW SE NE SE,36.8197468,-95.8470690,400,100,BARTLESVILLE,,,
3514721013,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER   B,63,317036,9/22/1987,WASHINGTON,18,27N,14E,NW NE SE,36.8211469,-95.8479215,400,100,BARTLESVILLE,,,
3514721014,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER  B,64,317037,9/22/1987,WASHINGTON,18,27N,14E,NE NE SE,36.8211488,-95.8455643,400,100,BARTLESVILLE,,,
3514721030,GATEWAY RESOURCES USA INC,18192,2D,BENNETT,1-DA,463595,5/15/2002,WASHINGTON,18,24N,14E,SE SE SW SE,36.5543979,-95.8527559,500,500,ARBUCKLE,,,
3514721040,ENDEAVOR ENERGY RESOURCES LP,20857,2D,BLOM 'B',4,481523,10/13/2003,WASHINGTON,35,23N,13E,SE SE NW SW,36.4275843,-95.8979852,300,200,BURGESS,,,
3514721126,TRIUNE ENERGY PARTNERS,23699,2R,PETERS,14,515063,11/18/2005,WASHINGTON,18,27N,13E, SE NW SW,36.8195878,-95.9666961,375,70,DEWEY,,,
3514721127,TRIUNE ENERGY PARTNERS,23699,2R,PETERS,15,515140,11/21/2005,WASHINGTON,18,27N,13E,NW SW,36.8195914,-95.9689508,375,70,DEWEY,,,
3514721145,GLORY OIL COMPANY LLC,21590,2D,HOLLAND,11-0,561308,10/24/2008,WASHINGTON,20,28N,13E,NE SE SE SE,36.8888616,-95.9353661,"2,000","5,000",BROWN DOLOMITE,,,
3514721217,BULLSEYE OPERATING LLC,21976,2R,LUCAS   ,2,1707260043,4/27/2017,WASHINGTON,16,28N,14E,C-NE NE SW,36.9082060,-95.8194500,0,300,BARTLESVILLE,,,
3514721227,OKAN GAS COMPANY LLC,21570,2D,NEELY,2,422062,4/7/1998,WASHINGTON,20,25N,14E,CNE SE,36.6318482,-95.8294866,500,500,BURGESS,,,
3514721273,GATEWAY RESOURCES USA INC,18192,2D,PEARSON,1,404957,9/5/1996,WASHINGTON,20,25N,14E,CSW NW,36.6355048,-95.8429618,500,500,BURGESS,,,
3514721276,OKAN GAS COMPANY LLC,21570,2D,MORGAN,1,422061,4/7/1998,WASHINGTON,32,25N,14E,NW SW,36.6028581,-95.8418426,500,500,BURGESS,,,
3514721373,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,90,318538,11/2/1987,WASHINGTON,30,27N,14E,CS2 NE,36.7949650,-95.8497231,400,100,BARTLESVILLE,,,
3514721374,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,91,318539,11/2/1987,WASHINGTON,30,27N,14E,NE SW NE,36.7967778,-95.8497287,400,100,BARTLESVILLE,,,
3514721375,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,92,318540,11/2/1987,WASHINGTON,30,27N,14E,NE NW NE,36.7985906,-95.8497343,400,100,BARTLESVILLE,,,
3514721376,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,WI-93,477003,6/13/2003,WASHINGTON,30,27N,14E,SW NE NW NE,36.7985907,-95.8519883,600,"1,000",BARTLESVILLE,,,
3514721406,BULLSEYE OPERATING LLC,21976,2D,CARTER I,3CS,510795,9/6/2005,WASHINGTON,22,29N,13E,SW NE SE NE,36.9803682,-95.8789117,400,"1,500",BURGESS,,,
3514721436,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,103,570761,10/8/2009,WASHINGTON,20,27N,14E,NE NW SW,36.8076162,-95.8433690,0,500,DEWEY,,,
3514721437,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,WI-98,477005,6/13/2003,WASHINGTON,30,27N,14E,NE NW NE,36.8003481,-95.8520222,600,"1,000",BARTLESVILLE,,,
3514721438,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,99,318543,11/2/1987,WASHINGTON,30,27N,14E,SW NW NE,36.7985632,-95.8542081,400,100,BARTLESVILLE,,,
3514721439,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,100,318544,11/2/1987,WASHINGTON,30,27N,14E,NW NW NE,36.8003760,-95.8542138,400,100,BARTLESVILLE,,,
3514721497,MARCO OIL COMPANY LLC,21239,2D,MITCHELL,1WS-2,1202670046,5/31/2012,WASHINGTON,2,27N,13E,SW SW NE,36.8521158,-95.8879923,300,"1,500",ARBUCKLE,,,
3514721755,HARRINGTON ORVILLE,8662,2R,KENNEDY,W-2,197575,8/31/1981,WASHINGTON,27,27N,13E,S2   SW NW NW,36.7974762,-95.9157236,600,500,BARTLESVILLE,,,
3514721806,GATEWAY RESOURCES USA INC,18192,2D,MARTIN,M-1,412261,5/14/1997,WASHINGTON,17,23N,14E,SW SW SW NE,36.4747724,-95.8388506,400,500,BURGESS,,,
3514721809,GATEWAY RESOURCES USA INC,18192,2D,LIGHTHILL,M2,218898,6/18/1982,WASHINGTON,21,23N,14E,SE SW NW,36.4606900,-95.8277727,350,800,BARTLESVILLE,,,
3514721984,GATEWAY RESOURCES USA INC,18192,2D,COLPITT,35,440723,4/28/2000,WASHINGTON,35,23N,13E,SE NW NW,36.4349042,-95.8978832,200,200,ARBUCKLE,,,
3514722046,RICKS CONSULTING LLC,22936,2D,BUSSMAN,B-1,246603,10/17/1983,WASHINGTON,7,28N,13E,NE NW NW,36.9302801,-95.9679685,300,175,MISSISSIPPI,,,
3514722143,KAISER FARMS,8079,2D,KAISER,3,557877,8/11/2008,WASHINGTON,33,27N,13E,NE NE NE SW,36.7782010,-95.9268872,200,300,BARTLESVILLE,,,
3514722220,HARRINGTON ORVILLE,8662,2D,HAYDEN,5,1609600007,7/22/2016,WASHINGTON,27,27N,13E,C-NE SE SE,36.7885750,-95.9004500,200,750,MISSISSIPPI,,,
3514722338,BULLSEYE OPERATING LLC,21976,2D,KEEFER,1,1102010097,6/27/2011,WASHINGTON,23,26N,13E,NE SE SE,36.7161211,-95.8819663,300,"3,000",ARBUCKLE LIME,,,
3514722463,CMR OPERATING LLC,23756,2D,INBODY,21 C-1,489933,5/11/2004,WASHINGTON,21,23N,13E,SW SE SW,36.4534460,-95.9322231,500,"2,000",ARBUCKLE,,,
3514722551,CMR OPERATING LLC,23756,2D,STOCKHAM,1,499170,12/23/2004,WASHINGTON,32,23N,13E,NE SW SW,36.4271558,-95.9518257,600,"1,000",BURGESS,,,
3514722558,J & K OPERATING,19212,2D,HOGSHOOTER CREEK,2,242092,4/20/1983,WASHINGTON,29,26N,14E,NE NW NW NE,36.7129563,-95.8345911,300,500,BARTLESVILLE,,,
3514722660,HELLER PHILLIP & CHARLENE,16554,2D,BIBLE-BISSETT,D-3,201295,10/26/1981,WASHINGTON,14,24N,12E,NE SW SW SE,36.5552699,-95.9984443,400,"5,000",ARBUCKLE,,,
3514722732,ENDEAVOR ENERGY RESOURCES LP,20857,2D,"PAINTER  ""J""",115,295872,4/8/1986,WASHINGTON,9,27N,14E,NE NW SE,36.8360915,-95.8144070,350,"3,500",ARBUCKLE DOLOMITE,,,
3514722791,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER-EVANS,9,322951,3/9/1988,WASHINGTON,17,27N,14E,SE NW NW,36.8266400,-95.8419500,400,125,BARTLESVILLE,,,
3514722792,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER-EVANS,10,322952,3/9/1988,WASHINGTON,17,27N,14E,SW NW NW,36.8266400,-95.8442100,400,125,BARTLESVILLE,,,
3514722848,HARRINGTON ORVILLE,8662,2R,KENNEDY,W-1,197574,8/31/1981,WASHINGTON,27,27N,13E,NW SW NW NW,36.7986299,-95.9157542,600,500,BARTLESVILLE,,,
3514722878,PERFORMANCE OPERATING COMPANY LLC,22659,2D,SCUDDER-BLUE RIBBON,A-1,260762,6/12/1984,WASHINGTON,4,27N,14E,SW SW NW,36.8521354,-95.8263868,300,"2,000",ARBUCKLE,,,
3514722942,HARRINGTON ORVILLE,8662,2D,RICHARDS,3,225019,9/23/1982,WASHINGTON,16,27N,13E,SW SW SW,36.8158889,-95.9337312,250,"5,000",BARTLESVILLE,,,
3514722966,ENDEAVOR ENERGY RESOURCES LP,20857,2D,HANSCHE,2,421416,3/11/1998,WASHINGTON,26,23N,13E,S2 NW NW NE,36.4508812,-95.8917531,500,500,BURGESS,,,
3514723090,BULLSEYE OPERATING LLC,21976,2D,CRANOR,20,458439,11/26/2001,WASHINGTON,14,25N,13E,NW NW NE,36.6544380,-95.8891900,350,"5,000",ARBUCKLE  LIME,,,
3514723152,CASTELLA INC,21740,2D,WANG,2,465620,7/17/2002,WASHINGTON,25,27N,13E,SE NE SE,36.7904349,-95.8642503,400,"1,000",BARTLESVILLE,,,
3514723419,SAND BOY PRODUCTION COMPANY,16702,2D,FORREST,5,309530,3/9/1987,WASHINGTON,16,27N,13E,C S2 NE SW,36.8190471,-95.9280883,300,250,BARTLESVILLE,,,
3514723510,HARRINGTON ORVILLE,8662,2D,HARRINGTON,4,227357,11/1/1982,WASHINGTON,23,27N,13E,NW SW SE SW,36.8019737,-95.8937216,200,350,WAYSIDE,,,
3514723530,SALLEE OIL CORPORATION,15458,2R,LOEWEN,5,497412,11/10/2004,WASHINGTON,26,23N,13E,NE NW SW NE,36.4484651,-95.8911593,300,600,BURGESS,,,
3514723573,PERFORMANCE OPERATING COMPANY LLC,22659,2D,SCUDDER-CHRISTIAN,8D,220215,7/8/1982,WASHINGTON,8,27N,14E,N2   NW SE SW,36.8329654,-95.8399249,800,"2,000",ARBUCKLE LIME,,,
3514723588,BULLSEYE OPERATING LLC,21976,2D,STEEL,3,458441,11/26/2001,WASHINGTON,34,26N,13E,NE SW SW,36.6872106,-95.9136043,500,"1,000",BARTLESVILLE,,,
3514723623,PERFORMANCE OPERATING COMPANY LLC,22659,2R,EVANS,3A,230454,12/27/1982,WASHINGTON,7,27N,14E, NE SE SE,36.8320771,-95.8464202,300,500,ARBUCKLE LIME,,,
3514723632,PERFORMANCE OPERATING COMPANY LLC,22659,2D,STARR,WS-1,1100690138,9/16/2010,WASHINGTON,31,28N,14E,NW SE NE NE,36.8708899,-95.8464709,350,500,ARBUCKLE,,,
3514723875,HARRINGTON ORVILLE,8662,2D,A.C. BURNETT-MAYES,9A,425687,8/17/1998,WASHINGTON,7,26N,13E,SW NW SE NE,36.7519547,-95.9572995,0,200,BARTLESVILLE,,,
3514723932,PERFORMANCE OPERATING COMPANY LLC,22659,2D,STIDHAM-EDMONDSON,2,538992,5/8/2007,WASHINGTON,28,28N,14E,C SW SE SE,36.8739328,-95.8129249,400,"1,000",BARTLESVILLE,,,
3514724217,HUDGENS LESTER E,12283,2R,EVAN-COLLINS UEDL,3,1500730064,9/12/2014,WASHINGTON,1,27N,13E,NE NE SE ,36.8497590,-95.8638700,0,100,WAYSIDE,,,
3514724452,GATEWAY RESOURCES USA INC,18192,2D,MCMILLIAN,4,247168,10/25/1983,WASHINGTON,22,23N,13E,CS2 SE NW,36.4607294,-95.9147169,100,500,ARBUCKLE,,,
3514724468,ENDEAVOR ENERGY RESOURCES LP,20857,2D,LESTER HARRIS,2,420674,2/18/1998,WASHINGTON,29,23N,14E,NE SW SE NE,36.4470151,-95.8331624,"1,000",500,MISSISSIPPI,,,
3514724479,GATEWAY RESOURCES USA INC,18192,2D,HOLLAND,12,467616,9/9/2002,WASHINGTON,15,28N,13E,SE NE SE SE,36.9040759,-95.8993622,250,800,BARTLESVILLE,,,
3514724481,BRATCO OPERATING COMPANY INC,20347,2D,IMA TYLER,D-2,245158,9/20/1983,WASHINGTON,7,26N,14E,NW NW NE,36.7559500,-95.8531900,400,"5,000",ARBUCKLE LIME,,,
3514724593,ENTRANSCO ENERGY LLC,23126,2D,DORIS WHITE,9,564344,1/12/2009,WASHINGTON,35,28N,13E,E2 SW SW,36.8602621,-95.8947240,350,350,TUCKER,,,
3514724595,BRATCO OPERATING COMPANY INC,20347,2D,WEBER HEIRS,W1,239706,6/9/1983,WASHINGTON,28,27N,13E,SE NE,36.7950628,-95.9170168,300,750,BARTLESVILLE,,,
3514724625,ANADARKO MINERALS INC,19904,2R,BLACKALL,5,538113,4/18/2007,WASHINGTON,5,26N,14E,SE SE NE NW,36.7682073,-95.8374078,300,500,BARTLESVILLE,,,
3514724649,VD OIL COMPANY LLC,23578,2D,ARMSTRONG,11,542735,8/8/2007,WASHINGTON,19,26N,13E,SE NW NW,36.7247998,-95.9679368,200,350,BARTLESVILLE,,,
3514724654,PERFORMANCE OPERATING COMPANY LLC,22659,2R,LW-6A,1,1507190113,12/4/2015,WASHINGTON,6,23N,13E,E/2 SE NW,36.5051990,-95.9672600,100,500,BURGESS,,,
3514724666,HARRINGTON ORVILLE,8662,2D,SHARPTON,D1,256621,4/2/1987,WASHINGTON,27,27N,13E,NW NW NE NW,36.8000345,-95.9117712,300,"1,000",ARBUCKLE,,,
3514724740,BROWN LONNIE J,8606,2D,SWINDLER,4,253283,2/6/1984,WASHINGTON,28,28N,13E,NW NW NW NW,36.8863443,-95.9337428,300,"1,000",ARBUCKLE LIME,,,
3514725071,PERFORMANCE OPERATING COMPANY LLC,22659,2R,SAM EVANS,1,348821,7/20/1990,WASHINGTON,1,27N,13E,SW NE NE,36.8550407,-95.8658526,180,400,BARTLESVILLE,,,
3514725092,GATEWAY RESOURCES USA INC,18192,2R,SHEETS,16-A,388751,12/14/1994,WASHINGTON,14,28N,13E,NW SW NW SW,36.9068857,-95.8980438,500,500,BARTLESVILLE,,,
3514725180,FOUR A OIL COMPANY INC,10813,2D,N P BARNDOLLAR,D-1,264343,8/21/1984,WASHINGTON,20,27N,13E, S2 NW SE,36.8042836,-95.9416803,300,"2,000",ARBUCKLE,,,
3514725277,FLOOD THIRTY SEVEN LLC,22290,2R,ELKHAIR,L-7,36436,2/12/1958,WASHINGTON,28,28N,13E,N2   NE NW,36.8863272,-95.9280171,360,500,BARTLESVILLE,,,
3514725303,GATEWAY RESOURCES USA INC,18192,2D,BIRD CREEK UNIT,4,281319,7/3/1985,WASHINGTON,10,28N,13E,SE SW SE,36.9177675,-95.9049096,800,800,BARTLESVILLE,,,
3514725310,MARCO OIL COMPANY LLC,21239,2D,MITCHELL #3,3-61,1003650026,1/25/2010,WASHINGTON,2,27N,13E,NW NW NW,36.8571097,-95.8975142,350,250,TUCKER,,,
3514725340,GRIGGS RONNIE RAY,23809,2R,MILLER  ,44,1406840077,7/14/2014,WASHINGTON,7,27N,14E,N/2 S/2  ,36.8347702,-95.8538019,500,120,BARTLESVILLE,,,
3514725378,BRATCO OPERATING COMPANY INC,20347,2D,JULIA BROWN,C-2,368866,10/8/1992,WASHINGTON,14,27N,13E,NW SE NW,36.8253417,-95.8926005,50,500,BURGESS,,,
3514725481,TMT OIL PRODUCTION LLC,3759,2D,WALKER,6,568600,6/23/2009,WASHINGTON,1,27N,13E,NE NW SE,36.8504448,-95.8686522,300,300,DEWEY,,,
3514725592,ENDEAVOR ENERGY RESOURCES LP,20857,2D,BROWN,NW,421415,3/11/1998,WASHINGTON,13,23N,13E,NW NW SW NW,36.4774270,-95.8833868,800,500,MISSISSIPPI,,,
3514725643,GATEWAY RESOURCES USA INC,18192,2D,ANDERSON,B-18,303402,9/26/1986,WASHINGTON,15,28N,13E,NW SW NE,36.9120631,-95.9071726,275,400,BARTLESVILLE,,,
3514725644,PERFORMANCE OPERATING COMPANY LLC,22659,2R,WILLIAMS A ,W-24B,1105290044,11/23/2011,WASHINGTON,11,27N,13E, C NW SE,36.8348282,-95.8874770,500,500,BARTLESVILLE,,,
3514725747,GATEWAY RESOURCES USA INC,18192,2R,SHEETS,21-A,388752,12/14/1994,WASHINGTON,14,28N,13E,NE NW SW,36.9085654,-95.8942320,500,500,BARTLESVILLE,,,
3514725842,GATEWAY RESOURCES USA INC,18192,2D,ANDERSON A2,12,467615,9/9/2002,WASHINGTON,15,28N,13E,SE NW NE SW,36.9068101,-95.9106771,250,800,BARTLESVILLE,,,
3514725954,BULLSEYE OPERATING LLC,21976,2D,HASTINGS,W-3C,526541,6/28/2006,WASHINGTON,36,26N,13E,S2   S2   N2   S2,36.6880252,-95.8719720,300,"1,200",MISSISSIPPI,,,
3514725988,ENDEAVOR ENERGY RESOURCES LP,20857,2D,PAINTER B,1,523160,4/12/2006,WASHINGTON,18,27N,14E,SW NE SE,36.8190443,-95.8497002,500,"5,000",ARBUCKLE,,,
3514726037,BRATCO OPERATING COMPANY INC,20347,2D,GALLERY,8,521961,3/22/2006,WASHINGTON,30,28N,14E,SE NE NW,36.8846597,-95.8546750,300,"1,500",ARBUCKLE,,,
3514726081,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-1,332371,11/14/1988,WASHINGTON,17,27N,14E,NW NW SW NW,36.8256633,-95.8455604,400,150,BARTLESVILLE,,,
3514726082,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-2,332372,11/14/1988,WASHINGTON,17,27N,14E,NW NE SW NW,36.8256896,-95.8433037,400,150,BARTLESVILLE,,,
3514726083,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-3,332373,11/14/1988,WASHINGTON,17,27N,14E,NE NE SW NW,36.8256981,-95.8411172,400,150,BARTLESVILLE,,,
3514726084,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-4,332374,11/14/1988,WASHINGTON,17,27N,14E,NW SW SW NW,36.8238680,-95.8455642,400,150,BARTLESVILLE,,,
3514726088,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-6,476924,6/12/2003,WASHINGTON,17,27N,14E,NE SE SW NW,36.8238853,-95.8411230,600,"1,000",BARTLESVILLE,,,
3514726089,ENDEAVOR ENERGY RESOURCES LP,20857,2R,LONGBONE,WI-1,332378,11/14/1988,WASHINGTON,18,27N,14E,NW NW NW NE,36.8292602,-95.8541648,400,150,BARTLESVILLE,,,
3514726090,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-7,332377,11/14/1988,WASHINGTON,18,27N,14E,SW SE SE NE,36.8229592,-95.8466725,400,150,BARTLESVILLE,,,
3514726091,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-1,332379,11/14/1988,WASHINGTON,18,27N,14E,NW NE NE NW,36.8290327,-95.8564541,400,150,BARTLESVILLE,,,
3514726135,ENDEAVOR ENERGY RESOURCES LP,20857,2R,LONGBONE W.I.,3,339744,6/26/1989,WASHINGTON,18,27N,14E,NW SW NW NE,36.8274748,-95.8542008,400,150,BARTLESVILLE,,,
3514726136,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER RANCH  WI,2,339743,6/26/1989,WASHINGTON,18,27N,14E,NW SE NE NW,36.8274698,-95.8564556,400,150,BARTLESVILLE,,,
3514726138,ENDEAVOR ENERGY RESOURCES LP,20857,2R,LONGBONE,WI-4,344423,1/24/1990,WASHINGTON,18,27N,14E,NW SW NW NE,36.8274749,-95.8541666,400,150,WAYSIDE,,,
3514726153,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-8,342231,10/16/1989,WASHINGTON,17,27N,14E,NW SE NW SW,36.8202465,-95.8433210,400,150,BARTLESVILLE,,,
3514726154,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-9,342232,10/16/1989,WASHINGTON,17,27N,14E,SE SW NW SW,36.8185159,-95.8434290,400,150,BARTLESVILLE,,,
3514726155,ENDEAVOR ENERGY RESOURCES LP,20857,2R,TUCKER,WI-4,342239,10/16/1989,WASHINGTON,17,27N,14E,SE NW SW SW,36.8167031,-95.8434348,400,150,BARTLESVILLE,,,
3514726156,ENDEAVOR ENERGY RESOURCES LP,20857,2R,TUCKER,WI-5,342240,10/16/1989,WASHINGTON,17,27N,14E,SW NW SW SW,36.8166993,-95.8455869,400,150,BARTLESVILLE,,,
3514726157,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-10,342233,10/16/1989,WASHINGTON,18,27N,14E,SE SE NE SE,36.8184848,-95.8453282,400,150,BARTLESVILLE,,,
3514726158,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-11,476926,6/12/2003,WASHINGTON,18,27N,14E,SE SW NE SE,36.8184830,-95.8475145,600,"1,000",BARTLESVILLE,,,
3514726159,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-12,342235,10/16/1989,WASHINGTON,18,27N,14E,SW SW NE SE,36.8184812,-95.8497008,400,150,BARTLESVILLE,,,
3514726160,ENDEAVOR ENERGY RESOURCES LP,20857,2R,TUCKER,WI-1,1100780128,12/12/2010,WASHINGTON,18,27N,14E,SE SE SE SE,36.8148592,-95.8453324,600,"1,000",BARTLESVILLE,,,
3514726161,ENDEAVOR ENERGY RESOURCES LP,20857,2R,TUCKER,WI-2,342237,10/16/1989,WASHINGTON,18,27N,14E,SW SE SE SE,36.8148575,-95.8474503,400,150,BARTLESVILLE,,,
3514726162,ENDEAVOR ENERGY RESOURCES LP,20857,2R,TUCKER,WI-3,476927,6/12/2003,WASHINGTON,18,27N,14E,SW SW SE SE,36.8148556,-95.8497048,550,"1,000",BARTLESVILLE,,,
3514726163,ENDEAVOR ENERGY RESOURCES LP,20857,2R,TUCKER,WI-6,476928,6/12/2003,WASHINGTON,18,27N,14E,NE SW SE SE,36.8160381,-95.8479613,600,"1,000",BARTLESVILLE,,,
3514726164,ENDEAVOR ENERGY RESOURCES LP,20857,2R,SALLIE THOMPSON,WI-1,342242,10/16/1989,WASHINGTON,19,27N,14E,SW SW NE NE,36.8112535,-95.8497050,400,150,BARTLESVILLE,,,
3514726165,ENDEAVOR ENERGY RESOURCES LP,20857,2R,SALLIE THOMPSON,WI-2,342243,10/16/1989,WASHINGTON,19,27N,14E,SW NW NE NE,36.8130663,-95.8497049,400,150,BARTLESVILLE,,,
3514726166,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,WI-1,342244,10/16/1989,WASHINGTON,20,27N,14E,NE NW NW NW,36.8147918,-95.8434084,400,150,BARTLESVILLE,,,
3514726167,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER E,WI-2,477000,6/13/2003,WASHINGTON,20,27N,14E,NE NE NW NW,36.8147843,-95.8411539,600,"1,000",BARTLESVILLE,,,
3514726187,ENDEAVOR ENERGY RESOURCES LP,20857,2R,LONGBONE,WI-5,344421,1/24/1990,WASHINGTON,18,27N,14E,NW NW NW NE,36.8292328,-95.8541306,400,150,WAYSIDE,,,
3514726188,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER RANCH,WI-4,344422,1/24/1990,WASHINGTON,18,27N,14E,NW NE NE NW,36.8292277,-95.8564197,400,150,WAYSIDE,,,
3514726205,ENDEAVOR ENERGY RESOURCES LP,20857,2R,MONTGOMERY,B-1,346100,3/30/1990,WASHINGTON,30,27N,14E,NW NW SW,36.7925180,-95.8618687,400,150,BARTLESVILLE,,,
3514726206,ENDEAVOR ENERGY RESOURCES LP,20857,2R,MONTGOMERY B,3,357713,6/12/1991,WASHINGTON,30,27N,14E,NW NW SW,36.7915732,-95.8606482,400,150,BARTLESVILLE,,,
3514726207,ENDEAVOR ENERGY RESOURCES LP,20857,2R,MONTGOMERY B,4,360733,10/15/1991,WASHINGTON,30,27N,14E,SW NW SW,36.7906970,-95.8620468,400,150,BARTLESVILLE,,,
3514726221,ENDEAVOR ENERGY RESOURCES LP,20857,2R,WISER,WI-1,354326,2/14/1991,WASHINGTON,18,27N,14E,NW NE SW SE,36.8183695,-95.8519385,400,150,BARTLESVILLE,,,
3514726222,ENDEAVOR ENERGY RESOURCES LP,20857,2R,PAINTER B,WI-13,354323,2/14/1991,WASHINGTON,18,27N,14E,SW SW NW SE,36.8184774,-95.8541759,400,150,BARTLESVILLE,,,
